rank,normalized_hand,win_rate,standard_deviation,confidence_interval,simulations
9521,KsJh4s2s,0.479800,0.004996,0.009792,10000
9522,QsQhQdJs,0.479700,0.004996,0.009792,10000
9523,KsQh8d3h,0.479700,0.004996,0.009792,10000
9524,QsJhTh5h,0.479700,0.004996,0.009792,10000
9525,Ks9s8s3h,0.479700,0.004996,0.009792,10000
9526,QsTs9s6h,0.479700,0.004996,0.009792,10000
9527,KsJh4h2h,0.479700,0.004996,0.009792,10000
9528,QsJh6h4d,0.479700,0.004996,0.009792,10000
9529,9s9h5h4d,0.479700,0.004996,0.009792,10000
9530,QsJh8d5s,0.479700,0.004996,0.009792,10000
9531,Qs9s8s6h,0.479700,0.004996,0.009792,10000
9532,Qs8h4h3s,0.479700,0.004996,0.009792,10000
9533,QsJh8s6s,0.479600,0.004996,0.009792,10000
9534,JsTh9s7d,0.479600,0.004996,0.009792,10000
9535,8s6s6h2h,0.479600,0.004996,0.009792,10000
9536,Qs9s9h2s,0.479600,0.004996,0.009792,10000
9537,KsQh7d2h,0.479600,0.004996,0.009792,10000
9538,Qs9h7d6s,0.479600,0.004996,0.009792,10000
9539,Ks9h8s2s,0.479600,0.004996,0.009792,10000
9540,Js8h6h5s,0.479600,0.004996,0.009792,10000
9541,Ks9h4d3s,0.479600,0.004996,0.009792,10000
9542,KsQs9s2s,0.479600,0.004996,0.009792,10000
9543,QsJhTs2s,0.479600,0.004996,0.009792,10000
9544,TsTh4h3d,0.479600,0.004996,0.009792,10000
9545,Js9s9h2d,0.479600,0.004996,0.009792,10000
9546,Ks9h8d4h,0.479600,0.004996,0.009792,10000
9547,Ts8s8h4d,0.479600,0.004996,0.009792,10000
9548,TsTh9h3h,0.479500,0.004996,0.009792,10000
9549,Js9h6s5h,0.479500,0.004996,0.009792,10000
9550,Ks7s5h4s,0.479500,0.004996,0.009792,10000
9551,QsJh4d3s,0.479500,0.004996,0.009792,10000
9552,Ts9s8h7h,0.479500,0.004996,0.009792,10000
9553,QsQhQdTs,0.479400,0.004996,0.009792,10000
9554,8s8h6d4h,0.479400,0.004996,0.009792,10000
9555,QsJhTd6d,0.479400,0.004996,0.009792,10000
9556,QsJhTd5s,0.479400,0.004996,0.009792,10000
9557,Ks9h7d2d,0.479400,0.004996,0.009792,10000
9558,KsQs9h2s,0.479400,0.004996,0.009792,10000
9559,JsTh8s3h,0.479400,0.004996,0.009792,10000
9560,QsJhTs3d,0.479400,0.004996,0.009792,10000
9561,KsTh3d2h,0.479400,0.004996,0.009792,10000
9562,QsJs5s4s,0.479400,0.004996,0.009792,10000
9563,Js7h5h4s,0.479400,0.004996,0.009792,10000
9564,Ks9h6d2d,0.479300,0.004996,0.009792,10000
9565,QsJhTh7h,0.479300,0.004996,0.009792,10000
9566,QsJh6d4h,0.479300,0.004996,0.009792,10000
9567,KsTs6h2s,0.479300,0.004996,0.009792,10000
9568,Ks7s5s3h,0.479300,0.004996,0.009792,10000
9569,QsJsTs4h,0.479300,0.004996,0.009792,10000
9570,Ts9h2s2h,0.479300,0.004996,0.009792,10000
9571,TsTh6s4s,0.479300,0.004996,0.009792,10000
9572,Ks9h6s2d,0.479300,0.004996,0.009792,10000
9573,Ks8h7h3d,0.479300,0.004996,0.009792,10000
9574,KsTs8s2s,0.479300,0.004996,0.009792,10000
9575,KsJh8h3h,0.479300,0.004996,0.009792,10000
9576,QsJh7d5h,0.479300,0.004996,0.009792,10000
9577,Ks9s7s4s,0.479300,0.004996,0.009792,10000
9578,Ks8s7s6s,0.479300,0.004996,0.009792,10000
9579,8s7s7h4c,0.479300,0.004996,0.009792,10000
9580,JsTh8s7d,0.479200,0.004996,0.009792,10000
9581,Ks9s5s3s,0.479200,0.004996,0.009792,10000
9582,KsJh8d3h,0.479200,0.004996,0.009792,10000
9583,Js6s6h5c,0.479200,0.004996,0.009792,10000
9584,Qs8h7s3h,0.479200,0.004996,0.009792,10000
9585,5s5h4s2h,0.479100,0.004996,0.009791,10000
9586,6s6h4h2s,0.479100,0.004996,0.009791,10000
9587,As8h3d2c,0.479100,0.004996,0.009791,10000
9588,QsJh7s5s,0.479100,0.004996,0.009791,10000
9589,QsTs9s7h,0.479100,0.004996,0.009791,10000
9590,9s6s6h2h,0.479100,0.004996,0.009791,10000
9591,Ks9h5d2h,0.479100,0.004996,0.009791,10000
9592,KsTh6h2h,0.479100,0.004996,0.009791,10000
9593,KsTh5d4c,0.479100,0.004996,0.009791,10000
9594,QsJh9s5d,0.479100,0.004996,0.009791,10000
9595,KsQs9s2h,0.479100,0.004996,0.009791,10000
9596,Qs7h4s3h,0.479100,0.004996,0.009791,10000
9597,KsTh3h2d,0.479100,0.004996,0.009791,10000
9598,7s5h3s3h,0.479100,0.004996,0.009791,10000
9599,7s7h5d4s,0.479000,0.004996,0.009791,10000
9600,Qs9s9h2c,0.479000,0.004996,0.009791,10000
9601,Js9h8s3h,0.479000,0.004996,0.009791,10000
9602,QsJh9s6s,0.479000,0.004996,0.009791,10000
9603,KsQs9s4s,0.479000,0.004996,0.009791,10000
9604,QsJsTs8s,0.479000,0.004996,0.009791,10000
9605,KsJh6d5c,0.479000,0.004996,0.009791,10000
9606,KsQh8d2s,0.478900,0.004996,0.009791,10000
9607,9s9h7d3h,0.478900,0.004996,0.009791,10000
9608,KsTh6d5c,0.478900,0.004996,0.009791,10000
9609,KsQh6h3h,0.478900,0.004996,0.009791,10000
9610,JsTs6h3h,0.478900,0.004996,0.009791,10000
9611,9s9h5d3s,0.478900,0.004996,0.009791,10000
9612,QsTs7h2h,0.478900,0.004996,0.009791,10000
9613,QsJsTs5h,0.478900,0.004996,0.009791,10000
9614,KsTh5h2d,0.478900,0.004996,0.009791,10000
9615,QsJs8h6s,0.478900,0.004996,0.009791,10000
9616,KsJh7d4c,0.478900,0.004996,0.009791,10000
9617,QsJh8s4d,0.478800,0.004996,0.009791,10000
9618,9s7s7h6d,0.478800,0.004996,0.009791,10000
9619,Js8h7s6h,0.478800,0.004996,0.009791,10000
9620,TsTh5s3d,0.478800,0.004996,0.009791,10000
9621,QsJs6h5s,0.478800,0.004996,0.009791,10000
9622,Ks9h6h3h,0.478800,0.004996,0.009791,10000
9623,KsQs7s3h,0.478800,0.004996,0.009791,10000
9624,9s7h3s3h,0.478800,0.004996,0.009791,10000
9625,Ks9h8d6c,0.478800,0.004996,0.009791,10000
9626,7s7h6h5h,0.478700,0.004995,0.009791,10000
9627,QsJhTd2s,0.478700,0.004995,0.009791,10000
9628,QsJh6s5s,0.478700,0.004995,0.009791,10000
9629,9s9h5d4h,0.478700,0.004995,0.009791,10000
9630,QsTs6h5s,0.478700,0.004995,0.009791,10000
9631,QsTh7d5s,0.478700,0.004995,0.009791,10000
9632,QsTh9h2d,0.478700,0.004995,0.009791,10000
9633,QsJh8h6h,0.478700,0.004995,0.009791,10000
9634,KsJs5s2h,0.478600,0.004995,0.009791,10000
9635,7s7h5d4h,0.478600,0.004995,0.009791,10000
9636,Qs9s9h3d,0.478600,0.004995,0.009791,10000
9637,Ks8h6d3h,0.478600,0.004995,0.009791,10000
9638,QsJh5d3h,0.478600,0.004995,0.009791,10000
9639,KsQhJd5c,0.478600,0.004995,0.009791,10000
9640,QsJh5h4h,0.478600,0.004995,0.009791,10000
9641,QsTs8h4s,0.478600,0.004995,0.009791,10000
9642,KsTs5h2s,0.478600,0.004995,0.009791,10000
9643,QsJh9d7d,0.478600,0.004995,0.009791,10000
9644,KsJs3h2s,0.478500,0.004995,0.009791,10000
9645,QsJsTh7s,0.478500,0.004995,0.009791,10000
9646,Js9s9h4s,0.478500,0.004995,0.009791,10000
9647,Ks4s4h3s,0.478400,0.004995,0.009791,10000
9648,9s9h6d5d,0.478400,0.004995,0.009791,10000
9649,KsQh5d3c,0.478400,0.004995,0.009791,10000
9650,9s9h7h3d,0.478400,0.004995,0.009791,10000
9651,JsJh4s3s,0.478400,0.004995,0.009791,10000
9652,Ks5s5h2c,0.478400,0.004995,0.009791,10000
9653,KsTh7s2s,0.478400,0.004995,0.009791,10000
9654,QsTs9h2d,0.478400,0.004995,0.009791,10000
9655,9s5s5h2h,0.478400,0.004995,0.009791,10000
9656,5s4h3s3h,0.478400,0.004995,0.009791,10000
9657,Ks7s7h3d,0.478400,0.004995,0.009791,10000
9658,Qs9h8d5d,0.478300,0.004995,0.009791,10000
9659,QsTs9s3h,0.478300,0.004995,0.009791,10000
9660,Qs7h6s3h,0.478300,0.004995,0.009791,10000
9661,Qs6s5h2h,0.478300,0.004995,0.009791,10000
9662,Qs9h6s5d,0.478300,0.004995,0.009791,10000
9663,Qs7s7h2h,0.478300,0.004995,0.009791,10000
9664,Ts6s6h2h,0.478200,0.004995,0.009791,10000
9665,KsTh7d2h,0.478200,0.004995,0.009791,10000
9666,QsJsTs7h,0.478200,0.004995,0.009791,10000
9667,QsJs6s5h,0.478200,0.004995,0.009791,10000
9668,JsJh6d5c,0.478100,0.004995,0.009791,10000
9669,Ks8h6d3s,0.478100,0.004995,0.009791,10000
9670,KsTh7h2d,0.478100,0.004995,0.009791,10000
9671,Ts9s9h2d,0.478100,0.004995,0.009791,10000
9672,QsJh8h4d,0.478100,0.004995,0.009791,10000
9673,KsJh8h2h,0.478100,0.004995,0.009791,10000
9674,Ks7h6d2s,0.478100,0.004995,0.009791,10000
9675,Ts8h4s4h,0.478000,0.004995,0.009791,10000
9676,Qs6s6h4c,0.478000,0.004995,0.009791,10000
9677,Js8s8h4s,0.478000,0.004995,0.009791,10000
9678,QsTh8h7h,0.478000,0.004995,0.009791,10000
9679,QsTh9h4d,0.478000,0.004995,0.009791,10000
9680,Ks8h7h4h,0.478000,0.004995,0.009791,10000
9681,Qs9s9h3s,0.477900,0.004995,0.009790,10000
9682,Ks9s9h2s,0.477900,0.004995,0.009790,10000
9683,Qs9h6h5d,0.477900,0.004995,0.009790,10000
9684,9s9h8s2d,0.477900,0.004995,0.009790,10000
9685,Ks9h6s3s,0.477900,0.004995,0.009790,10000
9686,KsTs7s2s,0.477900,0.004995,0.009790,10000
9687,Ts9s9h5s,0.477900,0.004995,0.009790,10000
9688,8s8h7s5s,0.477900,0.004995,0.009790,10000
9689,KsTh7d4c,0.477800,0.004995,0.009790,10000
9690,Ks8h6d2s,0.477800,0.004995,0.009790,10000
9691,9s7h4s4h,0.477800,0.004995,0.009790,10000
9692,7s7h5s4d,0.477800,0.004995,0.009790,10000
9693,TsTh5d3h,0.477800,0.004995,0.009790,10000
9694,Js9h2s2h,0.477800,0.004995,0.009790,10000
9695,Ks9s8h4s,0.477700,0.004995,0.009790,10000
9696,QsTh9s3d,0.477700,0.004995,0.009790,10000
9697,Ks9h8s3s,0.477700,0.004995,0.009790,10000
9698,Ks7s5s4s,0.477700,0.004995,0.009790,10000
9699,KsQh8s2d,0.477700,0.004995,0.009790,10000
9700,QsJh7d6d,0.477700,0.004995,0.009790,10000
9701,QsTs9h7s,0.477700,0.004995,0.009790,10000
9702,Js9s9h3s,0.477700,0.004995,0.009790,10000
9703,QsTh9d5s,0.477700,0.004995,0.009790,10000
9704,TsTh6d3h,0.477700,0.004995,0.009790,10000
9705,KsJs6s4s,0.477600,0.004995,0.009790,10000
9706,QsQhQdTd,0.477600,0.004995,0.009790,10000
9707,As4h3d2c,0.477600,0.004995,0.009790,10000
9708,QsTh8h4d,0.477600,0.004995,0.009790,10000
9709,Ks9h6s2s,0.477600,0.004995,0.009790,10000
9710,Qs6h5s2h,0.477600,0.004995,0.009790,10000
9711,Ks7h6d3s,0.477600,0.004995,0.009790,10000
9712,9s9h5s3d,0.477600,0.004995,0.009790,10000
9713,QsJh7s4d,0.477500,0.004995,0.009790,10000
9714,Ks7s4h3d,0.477500,0.004995,0.009790,10000
9715,QsTs8s7s,0.477500,0.004995,0.009790,10000
9716,Qs6s5h3h,0.477500,0.004995,0.009790,10000
9717,QsJh9h8h,0.477500,0.004995,0.009790,10000
9718,Qs9h3s3h,0.477500,0.004995,0.009790,10000
9719,Qs8s4h3h,0.477500,0.004995,0.009790,10000
9720,QsTh4s3d,0.477500,0.004995,0.009790,10000
9721,5s4s4h3h,0.477400,0.004995,0.009790,10000
9722,Ks8s5s4s,0.477400,0.004995,0.009790,10000
9723,9s9h8d3h,0.477400,0.004995,0.009790,10000
9724,Qs8h6d5s,0.477400,0.004995,0.009790,10000
9725,Qs9s6s5h,0.477400,0.004995,0.009790,10000
9726,TsTh6d2h,0.477400,0.004995,0.009790,10000
9727,JsJh7d4c,0.477400,0.004995,0.009790,10000
9728,JsJh7d2s,0.477400,0.004995,0.009790,10000
9729,QsJh7h5h,0.477300,0.004995,0.009790,10000
9730,QsTh6d3s,0.477300,0.004995,0.009790,10000
9731,8s7s7h5s,0.477300,0.004995,0.009790,10000
9732,QsQhQdJd,0.477200,0.004995,0.009790,10000
9733,QsTh7s2h,0.477200,0.004995,0.009790,10000
9734,QsJs7s7h,0.477200,0.004995,0.009790,10000
9735,KsQh6h2h,0.477200,0.004995,0.009790,10000
9736,Js9s8h3h,0.477200,0.004995,0.009790,10000
9737,Ts9s9h3s,0.477200,0.004995,0.009790,10000
9738,QsTh7d5d,0.477200,0.004995,0.009790,10000
9739,Qs5s5h4c,0.477200,0.004995,0.009790,10000
9740,Qs8s5h4d,0.477200,0.004995,0.009790,10000
9741,KsJs3s2h,0.477200,0.004995,0.009790,10000
9742,Js8h7s4h,0.477100,0.004995,0.009790,10000
9743,JsJh6h2d,0.477100,0.004995,0.009790,10000
9744,9s9h8d4h,0.477100,0.004995,0.009790,10000
9745,Js9h5s2h,0.477100,0.004995,0.009790,10000
9746,Js8h6h4s,0.477100,0.004995,0.009790,10000
9747,QsTh7h4d,0.477100,0.004995,0.009790,10000
9748,Js5h3s3h,0.477100,0.004995,0.009790,10000
9749,Js9h7h4s,0.477100,0.004995,0.009790,10000
9750,KsQh6s2s,0.477100,0.004995,0.009790,10000
9751,JsTh8h2s,0.477100,0.004995,0.009790,10000
9752,8s8h7h5h,0.477000,0.004995,0.009790,10000
9753,JsJh8h2h,0.477000,0.004995,0.009790,10000
9754,7s7h6d5s,0.477000,0.004995,0.009790,10000
9755,7s7h6d5d,0.477000,0.004995,0.009790,10000
9756,Qs8h3s3h,0.477000,0.004995,0.009790,10000
9757,Ks6h5h4h,0.477000,0.004995,0.009790,10000
9758,QsTs6h4s,0.477000,0.004995,0.009790,10000
9759,Ts8h7s6h,0.477000,0.004995,0.009790,10000
9760,Ks9s6s3s,0.477000,0.004995,0.009790,10000
9761,QsTh9h3d,0.477000,0.004995,0.009790,10000
9762,KsQh3h2h,0.477000,0.004995,0.009790,10000
9763,Ks7h5d2d,0.477000,0.004995,0.009790,10000
9764,Js4h3s3h,0.476900,0.004995,0.009790,10000
9765,Qs9h6d5d,0.476900,0.004995,0.009790,10000
9766,Ks7h5s2d,0.476900,0.004995,0.009790,10000
9767,Ts7s7h4c,0.476900,0.004995,0.009790,10000
9768,Qs8s8h4c,0.476900,0.004995,0.009790,10000
9769,KsTh4h2d,0.476900,0.004995,0.009790,10000
9770,QsJh5s3d,0.476900,0.004995,0.009790,10000
9771,TsTh4s3d,0.476800,0.004995,0.009789,10000
9772,KsQh8s3d,0.476800,0.004995,0.009789,10000
9773,Qs8h7h3s,0.476800,0.004995,0.009789,10000
9774,QsJs9h5s,0.476800,0.004995,0.009789,10000
9775,KsQs4s4h,0.476800,0.004995,0.009789,10000
9776,TsTh8d2d,0.476700,0.004995,0.009789,10000
9777,QsTs4h3d,0.476700,0.004995,0.009789,10000
9778,9s5h3s3h,0.476700,0.004995,0.009789,10000
9779,Js8s8h4c,0.476700,0.004995,0.009789,10000
9780,Ks8s7h3d,0.476700,0.004995,0.009789,10000
9781,Js9s9h3d,0.476700,0.004995,0.009789,10000
9782,9s5s5h3h,0.476700,0.004995,0.009789,10000
9783,TsTh9s3s,0.476700,0.004995,0.009789,10000
9784,KsQs3s2s,0.476600,0.004995,0.009789,10000
9785,8s8h7h4d,0.476600,0.004995,0.009789,10000
9786,Ks7s3h2h,0.476600,0.004995,0.009789,10000
9787,Qs6s6h4d,0.476600,0.004995,0.009789,10000
9788,QsTs7h5d,0.476600,0.004995,0.009789,10000
9789,QsJh7d5d,0.476600,0.004995,0.009789,10000
9790,Qs6h3s3h,0.476600,0.004995,0.009789,10000
9791,KsTh4s2s,0.476600,0.004995,0.009789,10000
9792,QsTh6s2d,0.476500,0.004994,0.009789,10000
9793,KsQs9h4s,0.476500,0.004994,0.009789,10000
9794,Ks9h8h4h,0.476500,0.004994,0.009789,10000
9795,QsJh9s4d,0.476500,0.004994,0.009789,10000
9796,QsJh3s2d,0.476500,0.004994,0.009789,10000
9797,KsQh7s3s,0.476500,0.004994,0.009789,10000
9798,KsJh7d2s,0.476500,0.004994,0.009789,10000
9799,KsQs5s2s,0.476500,0.004994,0.009789,10000
9800,JsTh7h6d,0.476400,0.004994,0.009789,10000
9801,Qs8h4s3h,0.476400,0.004994,0.009789,10000
9802,Js9h7s4h,0.476400,0.004994,0.009789,10000
9803,Ks9s5h2s,0.476400,0.004994,0.009789,10000
9804,Js8s8h6s,0.476400,0.004994,0.009789,10000
9805,JsTh8s7s,0.476400,0.004994,0.009789,10000
9806,Js9h4s3h,0.476300,0.004994,0.009789,10000
9807,QsJh7s2h,0.476300,0.004994,0.009789,10000
9808,JsJhTd6c,0.476300,0.004994,0.009789,10000
9809,Ks8h6d2h,0.476300,0.004994,0.009789,10000
9810,9s9h7h3h,0.476300,0.004994,0.009789,10000
9811,7s5s5h2h,0.476300,0.004994,0.009789,10000
9812,Qs6s4h3h,0.476300,0.004994,0.009789,10000
9813,QsJs9h2d,0.476300,0.004994,0.009789,10000
9814,Ks7s6h3s,0.476300,0.004994,0.009789,10000
9815,Ts8s8h4c,0.476300,0.004994,0.009789,10000
9816,KsQh9d5c,0.476200,0.004994,0.009789,10000
9817,KsTh8d5c,0.476200,0.004994,0.009789,10000
9818,Qs7s6s6h,0.476200,0.004994,0.009789,10000
9819,Ks9s6h2s,0.476200,0.004994,0.009789,10000
9820,KsJh8d3d,0.476200,0.004994,0.009789,10000
9821,Ks8h5d3h,0.476200,0.004994,0.009789,10000
9822,TsTh7h3h,0.476200,0.004994,0.009789,10000
9823,6s6h5h4d,0.476200,0.004994,0.009789,10000
9824,Ks7s7h3c,0.476200,0.004994,0.009789,10000
9825,Ks8s8h5s,0.476100,0.004994,0.009789,10000
9826,Ks9h5d2d,0.476100,0.004994,0.009789,10000
9827,Ks9h7s2s,0.476100,0.004994,0.009789,10000
9828,QsTh7d4d,0.476100,0.004994,0.009789,10000
9829,Ts9h8h2s,0.476100,0.004994,0.009789,10000
9830,7s6s6h4c,0.476100,0.004994,0.009789,10000
9831,Qs9h8d5s,0.476000,0.004994,0.009789,10000
9832,7s7h5d3h,0.476000,0.004994,0.009789,10000
9833,QsTh9s5s,0.476000,0.004994,0.009789,10000
9834,Ks8h5h3d,0.476000,0.004994,0.009789,10000
9835,KsJh7h3h,0.476000,0.004994,0.009789,10000
9836,QsQh8d2c,0.476000,0.004994,0.009789,10000
9837,QsJhTd3d,0.475900,0.004994,0.009789,10000
9838,Ks9h8h3h,0.475900,0.004994,0.009789,10000
9839,7s7h5d4d,0.475900,0.004994,0.009789,10000
9840,QsTh4d3s,0.475900,0.004994,0.009789,10000
9841,KsJhTd4c,0.475900,0.004994,0.009789,10000
9842,9s9h8h4d,0.475900,0.004994,0.009789,10000
9843,Ts8s7s7h,0.475900,0.004994,0.009789,10000
9844,Ts7s7h6s,0.475900,0.004994,0.009789,10000
9845,QsJsTs8h,0.475900,0.004994,0.009789,10000
9846,QsTh7d4s,0.475900,0.004994,0.009789,10000
9847,KsJh9d5c,0.475900,0.004994,0.009789,10000
9848,Ks7h6d3d,0.475900,0.004994,0.009789,10000
9849,8s8h7s3d,0.475900,0.004994,0.009789,10000
9850,Qs9h8h5d,0.475800,0.004994,0.009789,10000
9851,9s9h8d4s,0.475800,0.004994,0.009789,10000
9852,9s9h6d3s,0.475800,0.004994,0.009789,10000
9853,Ks9s5s2h,0.475800,0.004994,0.009789,10000
9854,Ts6h3s3h,0.475800,0.004994,0.009789,10000
9855,Ks5s4h2d,0.475800,0.004994,0.009789,10000
9856,Ks9h7s3s,0.475800,0.004994,0.009789,10000
9857,Js7s6h5h,0.475800,0.004994,0.009789,10000
9858,9s9h5s4d,0.475800,0.004994,0.009789,10000
9859,KsJs4s2s,0.475800,0.004994,0.009789,10000
9860,8s8h5d4s,0.475700,0.004994,0.009788,10000
9861,KsJh7s2s,0.475700,0.004994,0.009788,10000
9862,Ts8h3s3h,0.475700,0.004994,0.009788,10000
9863,Qs9h7d6d,0.475700,0.004994,0.009788,10000
9864,KsJs6h2d,0.475700,0.004994,0.009788,10000
9865,5s5h4h2s,0.475700,0.004994,0.009788,10000
9866,Ks6h5s3s,0.475700,0.004994,0.009788,10000
9867,QsJs6s6h,0.475700,0.004994,0.009788,10000
9868,KsTs3s2h,0.475600,0.004994,0.009788,10000
9869,QsJhTd4h,0.475600,0.004994,0.009788,10000
9870,Js9h5h2s,0.475600,0.004994,0.009788,10000
9871,JsTs9h8s,0.475600,0.004994,0.009788,10000
9872,Ks8h6h3d,0.475600,0.004994,0.009788,10000
9873,Ks7h6h4h,0.475600,0.004994,0.009788,10000
9874,JsJh5d4c,0.475500,0.004994,0.009788,10000
9875,7s7h6d4h,0.475500,0.004994,0.009788,10000
9876,JsTs7h6d,0.475500,0.004994,0.009788,10000
9877,QsTs8s5h,0.475500,0.004994,0.009788,10000
9878,KsJs8s2h,0.475500,0.004994,0.009788,10000
9879,Ts9h3s3h,0.475500,0.004994,0.009788,10000
9880,Js6s6h5d,0.475500,0.004994,0.009788,10000
9881,Ts9s6h5h,0.475500,0.004994,0.009788,10000
9882,Ts9h7s5h,0.475400,0.004994,0.009788,10000
9883,QsJsTh5s,0.475400,0.004994,0.009788,10000
9884,9s9h6d3h,0.475400,0.004994,0.009788,10000
9885,JsJh4d2d,0.475400,0.004994,0.009788,10000
9886,KsJh6h2d,0.475400,0.004994,0.009788,10000
9887,8s8h7d4d,0.475400,0.004994,0.009788,10000
9888,Qs9h7s5d,0.475400,0.004994,0.009788,10000
9889,JsTh4s2h,0.475400,0.004994,0.009788,10000
9890,JsTh9h7d,0.475400,0.004994,0.009788,10000
9891,7s7h6h4h,0.475300,0.004994,0.009788,10000
9892,Ks9h4h3d,0.475300,0.004994,0.009788,10000
9893,QsJs6h4s,0.475300,0.004994,0.009788,10000
9894,Ts7s7h4d,0.475300,0.004994,0.009788,10000
9895,Ks8s5h3s,0.475300,0.004994,0.009788,10000
9896,KsQs8s4s,0.475300,0.004994,0.009788,10000
9897,Qs9h3h2s,0.475300,0.004994,0.009788,10000
9898,QsTs9h5d,0.475300,0.004994,0.009788,10000
9899,KsKhKd7c,0.475300,0.004994,0.009788,10000
9900,9s9h6s3d,0.475300,0.004994,0.009788,10000
9901,8s7s7h6c,0.475300,0.004994,0.009788,10000
9902,Qs8h6s5d,0.475200,0.004994,0.009788,10000
9903,JsTh9s8d,0.475200,0.004994,0.009788,10000
9904,Qs8h5s4d,0.475200,0.004994,0.009788,10000
9905,Ks7s6s5s,0.475200,0.004994,0.009788,10000
9906,QsTh4h3d,0.475200,0.004994,0.009788,10000
9907,Qs9h7d5s,0.475200,0.004994,0.009788,10000
9908,KsJh8s2s,0.475200,0.004994,0.009788,10000
9909,QsJh9d6h,0.475200,0.004994,0.009788,10000
9910,QsJh9h6h,0.475200,0.004994,0.009788,10000
9911,QsTh9d8c,0.475200,0.004994,0.009788,10000
9912,QsJhTd2d,0.475100,0.004994,0.009788,10000
9913,Qs9h6d5h,0.475100,0.004994,0.009788,10000
9914,QsJs6h4d,0.475100,0.004994,0.009788,10000
9915,Js9h8h3s,0.475100,0.004994,0.009788,10000
9916,QsTh9d5h,0.475100,0.004994,0.009788,10000
9917,JsJh7d2h,0.475100,0.004994,0.009788,10000
9918,Js9h3s3h,0.475100,0.004994,0.009788,10000
9919,JsJh7h2h,0.475000,0.004994,0.009788,10000
9920,QsJs7s5h,0.475000,0.004994,0.009788,10000
9921,9s9h6h3d,0.475000,0.004994,0.009788,10000
9922,9s9h7h4h,0.475000,0.004994,0.009788,10000
9923,Ks7h5s3s,0.475000,0.004994,0.009788,10000
9924,QsJsTs7s,0.475000,0.004994,0.009788,10000
9925,KsJh7d2h,0.475000,0.004994,0.009788,10000
9926,Qs7h6h2s,0.474900,0.004994,0.009788,10000
9927,Ks9s8s2s,0.474900,0.004994,0.009788,10000
9928,KsJhTd3c,0.474900,0.004994,0.009788,10000
9929,KsJh9h2h,0.474900,0.004994,0.009788,10000
9930,QsTh9d5d,0.474900,0.004994,0.009788,10000
9931,KsQh7d2s,0.474800,0.004994,0.009788,10000
9932,Ks8s5s5h,0.474800,0.004994,0.009788,10000
9933,9s8h4s4h,0.474800,0.004994,0.009788,10000
9934,KsJhTd6c,0.474800,0.004994,0.009788,10000
9935,Ks9h8s4s,0.474800,0.004994,0.009788,10000
9936,QsJs9s5h,0.474800,0.004994,0.009788,10000
9937,7s7h5s3d,0.474800,0.004994,0.009788,10000
9938,QsJs6s4h,0.474800,0.004994,0.009788,10000
9939,9s9h6s4s,0.474800,0.004994,0.009788,10000
9940,9s6h4s4h,0.474800,0.004994,0.009788,10000
9941,9s9h8d2d,0.474700,0.004994,0.009787,10000
9942,Qs8h4s2h,0.474700,0.004994,0.009787,10000
9943,QsJsTh3s,0.474700,0.004994,0.009787,10000
9944,Qs9s5h4d,0.474700,0.004994,0.009787,10000
9945,Qs9h7s6s,0.474700,0.004994,0.009787,10000
9946,As9h4d2c,0.474700,0.004994,0.009787,10000
9947,QsQhQdTh,0.474600,0.004994,0.009787,10000
9948,8s7h3s3h,0.474600,0.004994,0.009787,10000
9949,Js9h6s4h,0.474600,0.004994,0.009787,10000
9950,Qs9s8h5d,0.474600,0.004994,0.009787,10000
9951,QsJs7h4d,0.474600,0.004994,0.009787,10000
9952,KsJh5d4c,0.474600,0.004994,0.009787,10000
9953,QsJh9d2s,0.474600,0.004994,0.009787,10000
9954,TsTh6s3d,0.474600,0.004994,0.009787,10000
9955,QsJhTd4d,0.474500,0.004993,0.009787,10000
9956,QsJs8s5h,0.474500,0.004993,0.009787,10000
9957,Ks6h4d3s,0.474500,0.004993,0.009787,10000
9958,KsQhJd8c,0.474500,0.004993,0.009787,10000
9959,Ks8s5h3d,0.474500,0.004993,0.009787,10000
9960,KsJh6d2d,0.474500,0.004993,0.009787,10000
9961,TsTh4h3h,0.474500,0.004993,0.009787,10000
9962,QsTh6d3d,0.474500,0.004993,0.009787,10000
9963,Qs9h5s4d,0.474500,0.004993,0.009787,10000
9964,Ts8s8h4s,0.474500,0.004993,0.009787,10000
9965,Ts9h6h5s,0.474500,0.004993,0.009787,10000
9966,Ks7h5d3d,0.474500,0.004993,0.009787,10000
9967,Ks6s4h2d,0.474400,0.004993,0.009787,10000
9968,KsQs7h2d,0.474400,0.004993,0.009787,10000
9969,Js9h8h2s,0.474400,0.004993,0.009787,10000
9970,QsTh8d4h,0.474400,0.004993,0.009787,10000
9971,As6h3d2c,0.474400,0.004993,0.009787,10000
9972,KsQs4s2s,0.474400,0.004993,0.009787,10000
9973,TsTh7d3d,0.474300,0.004993,0.009787,10000
9974,QsJh6d4d,0.474300,0.004993,0.009787,10000
9975,8s8h3s2h,0.474300,0.004993,0.009787,10000
9976,Qs7h5s3h,0.474300,0.004993,0.009787,10000
9977,KsTs7h2s,0.474300,0.004993,0.009787,10000
9978,KsQhJd6c,0.474300,0.004993,0.009787,10000
9979,9s9h5h2d,0.474300,0.004993,0.009787,10000
9980,QsJs8h5s,0.474300,0.004993,0.009787,10000
9981,Qs5s5h3d,0.474300,0.004993,0.009787,10000
