rank,normalized_hand,win_rate,standard_deviation,confidence_interval,simulations
12619,9s5h2s2h,0.449333,0.009082,0.017800,3000
12620,Ks6h3d2s,0.449333,0.009082,0.017800,3000
12621,Js8s8h3s,0.449333,0.009082,0.017800,3000
12622,Ts8s3h2h,0.449333,0.009082,0.017800,3000
12623,8s8h6s2s,0.449333,0.009082,0.017800,3000
12624,Js6s5h4d,0.449333,0.009082,0.017800,3000
12625,6s4s4h3s,0.449333,0.009082,0.017800,3000
12626,Js9h8d3h,0.449333,0.009082,0.017800,3000
12627,Ts9h7h6d,0.449333,0.009082,0.017800,3000
12628,Ts9s7h6s,0.449333,0.009082,0.017800,3000
12629,Qs8s4h3d,0.449333,0.009082,0.017800,3000
12630,Js7h5h3d,0.449333,0.009082,0.017800,3000
12631,8s7s4s4h,0.449000,0.009081,0.017799,3000
12632,7s6s3s3h,0.449000,0.009081,0.017799,3000
12633,QsTh7s2d,0.449000,0.009081,0.017799,3000
12634,8s6s6h4s,0.449000,0.009081,0.017799,3000
12635,JsTh6s3s,0.449000,0.009081,0.017799,3000
12636,7s6s4s4h,0.449000,0.009081,0.017799,3000
12637,Js8h7d6s,0.449000,0.009081,0.017799,3000
12638,JsTh3d2s,0.449000,0.009081,0.017799,3000
12639,Qs9h4h2d,0.449000,0.009081,0.017799,3000
12640,Js9s8h2d,0.449000,0.009081,0.017799,3000
12641,Js6s5h2h,0.449000,0.009081,0.017799,3000
12642,Qs6s5s2h,0.449000,0.009081,0.017799,3000
12643,Qs8s6h2s,0.449000,0.009081,0.017799,3000
12644,Ts4h2s2h,0.449000,0.009081,0.017799,3000
12645,Qs5h4h3h,0.449000,0.009081,0.017799,3000
12646,8s8h3d2h,0.449000,0.009081,0.017799,3000
12647,JsTh7d3s,0.449000,0.009081,0.017799,3000
12648,9s5s5h3s,0.449000,0.009081,0.017799,3000
12649,Js9h7d4d,0.449000,0.009081,0.017799,3000
12650,9s8h6h5h,0.449000,0.009081,0.017799,3000
12651,Ks8h3h2d,0.449000,0.009081,0.017799,3000
12652,Js8s6s5h,0.449000,0.009081,0.017799,3000
12653,Ts8h7d4s,0.449000,0.009081,0.017799,3000
12654,Ks7h3h2d,0.448667,0.009080,0.017798,3000
12655,7s7h6h2h,0.448667,0.009080,0.017798,3000
12656,9s7s7h4s,0.448667,0.009080,0.017798,3000
12657,8s8h5d2c,0.448667,0.009080,0.017798,3000
12658,Ks4s4h2s,0.448667,0.009080,0.017798,3000
12659,QsJh7h4h,0.448667,0.009080,0.017798,3000
12660,Js9h8s3s,0.448667,0.009080,0.017798,3000
12661,9s6h5h4s,0.448667,0.009080,0.017798,3000
12662,Ks9h5d2c,0.448667,0.009080,0.017798,3000
12663,Js9h6h3h,0.448667,0.009080,0.017798,3000
12664,9s7h5s2h,0.448667,0.009080,0.017798,3000
12665,9s3s3h2h,0.448667,0.009080,0.017798,3000
12666,5s5h4h2h,0.448667,0.009080,0.017798,3000
12667,Qs8h6h2d,0.448667,0.009080,0.017798,3000
12668,Ts7h2s2h,0.448667,0.009080,0.017798,3000
12669,7s7h6s2d,0.448667,0.009080,0.017798,3000
12670,TsTh5d3c,0.448667,0.009080,0.017798,3000
12671,Ts8s7h4d,0.448667,0.009080,0.017798,3000
12672,Js5s4h2h,0.448333,0.009080,0.017796,3000
12673,Qs7s5h4s,0.448333,0.009080,0.017796,3000
12674,Js6h5s4d,0.448333,0.009080,0.017796,3000
12675,Js9h6s3d,0.448333,0.009080,0.017796,3000
12676,JsTh5d2h,0.448333,0.009080,0.017796,3000
12677,Js7s7h4s,0.448333,0.009080,0.017796,3000
12678,6s6h4s2s,0.448333,0.009080,0.017796,3000
12679,7s5h4h3s,0.448333,0.009080,0.017796,3000
12680,Js9h7s3d,0.448333,0.009080,0.017796,3000
12681,Qs9h5d4c,0.448333,0.009080,0.017796,3000
12682,Js8h7d4h,0.448333,0.009080,0.017796,3000
12683,6s5s5h2s,0.448333,0.009080,0.017796,3000
12684,Qs6h5h3d,0.448333,0.009080,0.017796,3000
12685,QsJh6h2h,0.448333,0.009080,0.017796,3000
12686,Ts8h6s2h,0.448333,0.009080,0.017796,3000
12687,Qs8h7d5c,0.448333,0.009080,0.017796,3000
12688,Qs9s6s4s,0.448333,0.009080,0.017796,3000
12689,Js9h6d3s,0.448333,0.009080,0.017796,3000
12690,8s5s4h3h,0.448333,0.009080,0.017796,3000
12691,JsTh5s2s,0.448333,0.009080,0.017796,3000
12692,Qs6s5s3s,0.448333,0.009080,0.017796,3000
12693,Ts9h7d4h,0.448333,0.009080,0.017796,3000
12694,Js7h6h4d,0.448333,0.009080,0.017796,3000
12695,Ts9h6d5d,0.448333,0.009080,0.017796,3000
12696,Js9h7d3s,0.448333,0.009080,0.017796,3000
12697,KsTsThTd,0.448333,0.009080,0.017796,3000
12698,Js5h4s2h,0.448333,0.009080,0.017796,3000
12699,Qs9h8d5c,0.448000,0.009079,0.017795,3000
12700,Js8h5h2d,0.448000,0.009079,0.017795,3000
12701,QsQhQd2s,0.448000,0.009079,0.017795,3000
12702,Ks5s2s2h,0.448000,0.009079,0.017795,3000
12703,JsTh6h3h,0.448000,0.009079,0.017795,3000
12704,Js7h6d5s,0.448000,0.009079,0.017795,3000
12705,Js9h5s3d,0.448000,0.009079,0.017795,3000
12706,Ts7h4h2s,0.448000,0.009079,0.017795,3000
12707,JsTs7h2d,0.448000,0.009079,0.017795,3000
12708,Qs7h5s3s,0.448000,0.009079,0.017795,3000
12709,Ts8h6s5d,0.448000,0.009079,0.017795,3000
12710,9s7h5s4h,0.448000,0.009079,0.017795,3000
12711,Qs9h3d2h,0.448000,0.009079,0.017795,3000
12712,Js9h8h5h,0.448000,0.009079,0.017795,3000
12713,Js7h5s3d,0.448000,0.009079,0.017795,3000
12714,QsJs8h2s,0.448000,0.009079,0.017795,3000
12715,Js9h7d3h,0.448000,0.009079,0.017795,3000
12716,Js9h7d2s,0.448000,0.009079,0.017795,3000
12717,Ts9h6h5h,0.448000,0.009079,0.017795,3000
12718,6s6h4d2d,0.448000,0.009079,0.017795,3000
12719,Ts6h5h3s,0.447667,0.009079,0.017794,3000
12720,JsTh4d3c,0.447667,0.009079,0.017794,3000
12721,KsQh8d2c,0.447667,0.009079,0.017794,3000
12722,Js9h6s3s,0.447667,0.009079,0.017794,3000
12723,Js8s5h2s,0.447667,0.009079,0.017794,3000
12724,Ts9h5s4d,0.447667,0.009079,0.017794,3000
12725,JsTh3d2h,0.447667,0.009079,0.017794,3000
12726,Js9s8s4h,0.447667,0.009079,0.017794,3000
12727,8s8h7d3c,0.447667,0.009079,0.017794,3000
12728,Ks8h4d2h,0.447667,0.009079,0.017794,3000
12729,Ts9h8d2s,0.447667,0.009079,0.017794,3000
12730,Js6h5h2s,0.447667,0.009079,0.017794,3000
12731,Qs5s5h2s,0.447667,0.009079,0.017794,3000
12732,Ks8h5d2c,0.447667,0.009079,0.017794,3000
12733,Js7s6h5s,0.447667,0.009079,0.017794,3000
12734,JsTh7d5c,0.447667,0.009079,0.017794,3000
12735,9s8h6h3d,0.447667,0.009079,0.017794,3000
12736,Ts8h6d4s,0.447667,0.009079,0.017794,3000
12737,Js7s5h2h,0.447667,0.009079,0.017794,3000
12738,Js4s4h2d,0.447667,0.009079,0.017794,3000
12739,9s7s7h2d,0.447333,0.009078,0.017793,3000
12740,QsTh7s2s,0.447333,0.009078,0.017793,3000
12741,QsTs7s2s,0.447333,0.009078,0.017793,3000
12742,Ts8h4s2h,0.447333,0.009078,0.017793,3000
12743,Js9h7s3s,0.447333,0.009078,0.017793,3000
12744,Ts8s6s5h,0.447333,0.009078,0.017793,3000
12745,7s5s5h2s,0.447333,0.009078,0.017793,3000
12746,Ts9h8d6d,0.447333,0.009078,0.017793,3000
12747,9s9h3h2h,0.447333,0.009078,0.017793,3000
12748,Ks5h4d3c,0.447333,0.009078,0.017793,3000
12749,Js9h7h4h,0.447333,0.009078,0.017793,3000
12750,QsJh7d4c,0.447333,0.009078,0.017793,3000
12751,JsTh8h3d,0.447333,0.009078,0.017793,3000
12752,Qs8h4h3d,0.447333,0.009078,0.017793,3000
12753,Ts8h7d6d,0.447333,0.009078,0.017793,3000
12754,QsTs6s2s,0.447000,0.009077,0.017791,3000
12755,9s8h6s2h,0.447000,0.009077,0.017791,3000
12756,Qs7h6h4d,0.447000,0.009077,0.017791,3000
12757,Ts9h8s5d,0.447000,0.009077,0.017791,3000
12758,QsQhQdTc,0.447000,0.009077,0.017791,3000
12759,Ts9h8s6d,0.447000,0.009077,0.017791,3000
12760,9s5s4s4h,0.447000,0.009077,0.017791,3000
12761,Qs8h3s2h,0.447000,0.009077,0.017791,3000
12762,Js9s4h3d,0.447000,0.009077,0.017791,3000
12763,Js8s7h6s,0.447000,0.009077,0.017791,3000
12764,Js6h4h2s,0.447000,0.009077,0.017791,3000
12765,Ks7h3s2d,0.447000,0.009077,0.017791,3000
12766,9s9h7d4c,0.447000,0.009077,0.017791,3000
12767,TsTh3s2s,0.447000,0.009077,0.017791,3000
12768,KsJh6d2c,0.447000,0.009077,0.017791,3000
12769,Qs4h3s2d,0.447000,0.009077,0.017791,3000
12770,Qs4s3s3h,0.447000,0.009077,0.017791,3000
12771,Js9s6h3s,0.447000,0.009077,0.017791,3000
12772,QsTh7h2h,0.447000,0.009077,0.017791,3000
12773,9s9h4d3d,0.447000,0.009077,0.017791,3000
12774,Ts9h8d5h,0.447000,0.009077,0.017791,3000
12775,Ts8s6h4d,0.447000,0.009077,0.017791,3000
12776,8s5s3s3h,0.447000,0.009077,0.017791,3000
12777,Ts8h5d4h,0.447000,0.009077,0.017791,3000
12778,Qs6h4s3d,0.447000,0.009077,0.017791,3000
12779,Qs7s7h2d,0.447000,0.009077,0.017791,3000
12780,9s7h5d4h,0.446667,0.009077,0.017790,3000
12781,9s7h6h3s,0.446667,0.009077,0.017790,3000
12782,Qs7s6h3s,0.446667,0.009077,0.017790,3000
12783,JsTs4h2s,0.446667,0.009077,0.017790,3000
12784,Ts9h8s7s,0.446667,0.009077,0.017790,3000
12785,Js8s7s4s,0.446667,0.009077,0.017790,3000
12786,Js8s6h4d,0.446667,0.009077,0.017790,3000
12787,9s7s5h2h,0.446667,0.009077,0.017790,3000
12788,7s7h5d3c,0.446667,0.009077,0.017790,3000
12789,Ts9h7s5s,0.446667,0.009077,0.017790,3000
12790,JsTh6d2s,0.446667,0.009077,0.017790,3000
12791,Qs9h7h2h,0.446667,0.009077,0.017790,3000
12792,Qs3s3h2c,0.446667,0.009077,0.017790,3000
12793,Qs9h7s4s,0.446667,0.009077,0.017790,3000
12794,5s5h4d2h,0.446667,0.009077,0.017790,3000
12795,QsJh8h2d,0.446667,0.009077,0.017790,3000
12796,9s9h3d2h,0.446667,0.009077,0.017790,3000
12797,Ts8s7h5d,0.446667,0.009077,0.017790,3000
12798,JsTh7d6c,0.446667,0.009077,0.017790,3000
12799,8s8h4h3h,0.446667,0.009077,0.017790,3000
12800,Ts8h6d4d,0.446667,0.009077,0.017790,3000
12801,TsTh6d2c,0.446667,0.009077,0.017790,3000
12802,Ts7h3s2h,0.446667,0.009077,0.017790,3000
12803,Qs9h3s2s,0.446667,0.009077,0.017790,3000
12804,JsTh8d6c,0.446667,0.009077,0.017790,3000
12805,Ks7s7h2s,0.446667,0.009077,0.017790,3000
12806,Ks8h3s2s,0.446333,0.009076,0.017789,3000
12807,9s7s7h2s,0.446333,0.009076,0.017789,3000
12808,Qs7h4d3d,0.446333,0.009076,0.017789,3000
12809,Qs7h4h3d,0.446333,0.009076,0.017789,3000
12810,Js8s5h2d,0.446333,0.009076,0.017789,3000
12811,QsTh5h2h,0.446333,0.009076,0.017789,3000
12812,Js8h7d4s,0.446333,0.009076,0.017789,3000
12813,9s8h4s3h,0.446333,0.009076,0.017789,3000
12814,8s7h5s2h,0.446333,0.009076,0.017789,3000
12815,9s8h7d6h,0.446333,0.009076,0.017789,3000
12816,Ks8h3d2s,0.446333,0.009076,0.017789,3000
12817,Ts6s4s4h,0.446333,0.009076,0.017789,3000
12818,Ts9h8d3h,0.446333,0.009076,0.017789,3000
12819,Ts9h8d3s,0.446333,0.009076,0.017789,3000
12820,Ts5s5h3c,0.446333,0.009076,0.017789,3000
12821,Qs6s5s4s,0.446333,0.009076,0.017789,3000
12822,Js6s6h3s,0.446333,0.009076,0.017789,3000
12823,Js6s6h3d,0.446333,0.009076,0.017789,3000
12824,Ts9h5d4s,0.446333,0.009076,0.017789,3000
12825,Qs8s3h2d,0.446333,0.009076,0.017789,3000
12826,Js7s5h4d,0.446333,0.009076,0.017789,3000
12827,Ts8h7d4h,0.446333,0.009076,0.017789,3000
12828,5s5h4s3s,0.446000,0.009075,0.017788,3000
12829,8s8h7h3h,0.446000,0.009075,0.017788,3000
12830,Qs8s4s2h,0.446000,0.009075,0.017788,3000
12831,Qs7s6s4s,0.446000,0.009075,0.017788,3000
12832,Ts8h5s4d,0.446000,0.009075,0.017788,3000
12833,Qs6s6h2s,0.446000,0.009075,0.017788,3000
12834,6s6h5s3s,0.446000,0.009075,0.017788,3000
12835,Ts6h5s2h,0.446000,0.009075,0.017788,3000
12836,Js9h6d3h,0.446000,0.009075,0.017788,3000
12837,QsJh7d2d,0.446000,0.009075,0.017788,3000
12838,Ts9h7d6d,0.446000,0.009075,0.017788,3000
12839,Qs8h4d3h,0.446000,0.009075,0.017788,3000
12840,Js8h6s5d,0.446000,0.009075,0.017788,3000
12841,7s7h3h2d,0.446000,0.009075,0.017788,3000
12842,QsTs4s2s,0.446000,0.009075,0.017788,3000
12843,Ts6h5h4s,0.445667,0.009075,0.017786,3000
12844,Qs7h6h3h,0.445667,0.009075,0.017786,3000
12845,7s7h6h2d,0.445667,0.009075,0.017786,3000
12846,QsJs7h2s,0.445667,0.009075,0.017786,3000
12847,Qs9s4h2s,0.445667,0.009075,0.017786,3000
12848,Ts9h8d4s,0.445667,0.009075,0.017786,3000
12849,Js9h6d4h,0.445667,0.009075,0.017786,3000
12850,Qs8s6h3s,0.445667,0.009075,0.017786,3000
12851,9s8h5h2s,0.445667,0.009075,0.017786,3000
12852,Ts9h5d4d,0.445667,0.009075,0.017786,3000
12853,9s9h4s2s,0.445667,0.009075,0.017786,3000
12854,Qs9s3s2h,0.445333,0.009074,0.017785,3000
12855,9s9h8d4c,0.445333,0.009074,0.017785,3000
12856,Ts9h5s2h,0.445333,0.009074,0.017785,3000
12857,Qs7s5s3s,0.445333,0.009074,0.017785,3000
12858,Ks7s5s2s,0.445333,0.009074,0.017785,3000
12859,Qs6s4h2d,0.445333,0.009074,0.017785,3000
12860,Js9h6d4d,0.445333,0.009074,0.017785,3000
12861,Ts9h8h2d,0.445333,0.009074,0.017785,3000
12862,Ts9h6d2h,0.445333,0.009074,0.017785,3000
12863,Qs8h7s2d,0.445333,0.009074,0.017785,3000
12864,9s7h6d5h,0.445333,0.009074,0.017785,3000
12865,Qs8s4h3s,0.445333,0.009074,0.017785,3000
12866,Qs8h4h3h,0.445333,0.009074,0.017785,3000
12867,8s8h3h2d,0.445333,0.009074,0.017785,3000
12868,Js4s4h2c,0.445333,0.009074,0.017785,3000
12869,Qs7h5h3d,0.445000,0.009073,0.017784,3000
12870,Js6h5s4s,0.445000,0.009073,0.017784,3000
12871,Js5s3h2h,0.445000,0.009073,0.017784,3000
12872,QsJs6s3h,0.445000,0.009073,0.017784,3000
12873,Qs7s4h3s,0.445000,0.009073,0.017784,3000
12874,Ks8h6d3c,0.445000,0.009073,0.017784,3000
12875,JsTh3h2d,0.445000,0.009073,0.017784,3000
12876,Qs6s5h3s,0.445000,0.009073,0.017784,3000
12877,QsJh9d3c,0.445000,0.009073,0.017784,3000
12878,Ts8s5h4d,0.445000,0.009073,0.017784,3000
12879,Js7s5s4h,0.445000,0.009073,0.017784,3000
12880,Js6h5h4h,0.445000,0.009073,0.017784,3000
12881,9s7h6d5d,0.445000,0.009073,0.017784,3000
12882,Ks8h3h2h,0.445000,0.009073,0.017784,3000
12883,Qs7h5d2s,0.445000,0.009073,0.017784,3000
12884,TsTh7d2c,0.444667,0.009073,0.017782,3000
12885,9s4s4h3d,0.444667,0.009073,0.017782,3000
12886,Qs9h5d2d,0.444667,0.009073,0.017782,3000
12887,8s7h6s3h,0.444667,0.009073,0.017782,3000
12888,JsTs9s3s,0.444667,0.009073,0.017782,3000
12889,JsTh3d2d,0.444667,0.009073,0.017782,3000
12890,8s7s6h2h,0.444667,0.009073,0.017782,3000
12891,Ts7s7h2c,0.444667,0.009073,0.017782,3000
12892,JsTh9d4c,0.444667,0.009073,0.017782,3000
12893,Js9h5d3h,0.444667,0.009073,0.017782,3000
12894,9s6s5h4h,0.444667,0.009073,0.017782,3000
12895,8s7h5h2s,0.444667,0.009073,0.017782,3000
12896,Js9h4d3d,0.444667,0.009073,0.017782,3000
12897,Ts9h8d5d,0.444667,0.009073,0.017782,3000
12898,Qs9s3h2s,0.444667,0.009073,0.017782,3000
12899,Ts9h8h6h,0.444667,0.009073,0.017782,3000
12900,TsTh5d2c,0.444667,0.009073,0.017782,3000
12901,Ts8h6d5h,0.444667,0.009073,0.017782,3000
12902,Qs8h6s3d,0.444333,0.009072,0.017781,3000
12903,8s6s5h3h,0.444333,0.009072,0.017781,3000
12904,Ts9s8s5h,0.444333,0.009072,0.017781,3000
12905,Ks4h3h2h,0.444333,0.009072,0.017781,3000
12906,Qs7s4h2d,0.444333,0.009072,0.017781,3000
12907,6s6h4s2d,0.444333,0.009072,0.017781,3000
12908,Js8h5d3h,0.444333,0.009072,0.017781,3000
12909,Ts7h5d4h,0.444333,0.009072,0.017781,3000
12910,Ks8h4d3c,0.444333,0.009072,0.017781,3000
12911,Js6h5d3h,0.444333,0.009072,0.017781,3000
12912,Ks5h3d2c,0.444333,0.009072,0.017781,3000
12913,Qs8s7h2d,0.444333,0.009072,0.017781,3000
12914,8s8h5s3s,0.444333,0.009072,0.017781,3000
12915,Qs8s6h2d,0.444333,0.009072,0.017781,3000
12916,9s6h5s3h,0.444333,0.009072,0.017781,3000
12917,Ts9h7h2h,0.444333,0.009072,0.017781,3000
12918,8s5h4s3h,0.444333,0.009072,0.017781,3000
12919,JsTh8d2s,0.444333,0.009072,0.017781,3000
12920,Qs8s7s4s,0.444333,0.009072,0.017781,3000
12921,Qs8s6s2s,0.444000,0.009071,0.017780,3000
12922,QsQhQd5h,0.444000,0.009071,0.017780,3000
12923,Ts6s5h2h,0.444000,0.009071,0.017780,3000
12924,Ts6s6h3d,0.444000,0.009071,0.017780,3000
12925,Ts7h6s2h,0.444000,0.009071,0.017780,3000
12926,Js9s6s4h,0.444000,0.009071,0.017780,3000
12927,Js4h3s2h,0.444000,0.009071,0.017780,3000
12928,9s9h6d3c,0.444000,0.009071,0.017780,3000
12929,8s5s5h3c,0.444000,0.009071,0.017780,3000
12930,Js8h7d2s,0.444000,0.009071,0.017780,3000
12931,Js9h8s2s,0.444000,0.009071,0.017780,3000
12932,Qs8h7d2s,0.444000,0.009071,0.017780,3000
12933,KsJh4d2c,0.444000,0.009071,0.017780,3000
12934,9s7h6s3h,0.444000,0.009071,0.017780,3000
12935,8s8h7d2c,0.444000,0.009071,0.017780,3000
12936,JsTh9d7c,0.444000,0.009071,0.017780,3000
12937,8s7s5h2h,0.444000,0.009071,0.017780,3000
12938,9s8s7h2h,0.444000,0.009071,0.017780,3000
12939,Qs8s6h3d,0.444000,0.009071,0.017780,3000
12940,9s8h6d5d,0.444000,0.009071,0.017780,3000
12941,Ts6h4h2s,0.444000,0.009071,0.017780,3000
12942,Js6h4s3h,0.443667,0.009071,0.017778,3000
12943,9s8s7s5h,0.443667,0.009071,0.017778,3000
12944,QsJs6s2s,0.443667,0.009071,0.017778,3000
12945,JsTh7h2d,0.443667,0.009071,0.017778,3000
12946,Ts8h4s3h,0.443667,0.009071,0.017778,3000
12947,Js9s7s5s,0.443667,0.009071,0.017778,3000
12948,Ts9h5s2d,0.443667,0.009071,0.017778,3000
12949,JsJhJd9s,0.443667,0.009071,0.017778,3000
12950,Qs6s6h2d,0.443667,0.009071,0.017778,3000
12951,Ts8s7s6s,0.443667,0.009071,0.017778,3000
12952,7s6h4h3s,0.443667,0.009071,0.017778,3000
12953,6s4s4h3c,0.443667,0.009071,0.017778,3000
12954,Ts8s6h5s,0.443667,0.009071,0.017778,3000
12955,Ts9h6d4h,0.443667,0.009071,0.017778,3000
12956,Ts9h7h4h,0.443667,0.009071,0.017778,3000
12957,Ts8h7h3d,0.443667,0.009071,0.017778,3000
12958,Qs8s7s2h,0.443667,0.009071,0.017778,3000
12959,Qs7s5h3s,0.443333,0.009070,0.017777,3000
12960,9s8h7s6s,0.443333,0.009070,0.017777,3000
12961,9s9h8d2c,0.443333,0.009070,0.017777,3000
12962,Qs6h5h2d,0.443333,0.009070,0.017777,3000
12963,Ts8s7s6h,0.443333,0.009070,0.017777,3000
12964,Ts7h6d5d,0.443333,0.009070,0.017777,3000
12965,Js6h5d4d,0.443333,0.009070,0.017777,3000
12966,7s7h4s3s,0.443333,0.009070,0.017777,3000
12967,Js7s4h3d,0.443333,0.009070,0.017777,3000
12968,8s7h4h3s,0.443333,0.009070,0.017777,3000
12969,Js9h7h3h,0.443333,0.009070,0.017777,3000
12970,Qs6h5s3s,0.443333,0.009070,0.017777,3000
12971,Ks7h4d2c,0.443333,0.009070,0.017777,3000
12972,Js9s3s3h,0.443333,0.009070,0.017777,3000
12973,QsQhQd4d,0.443000,0.009069,0.017776,3000
12974,Js8s7s5h,0.443000,0.009069,0.017776,3000
12975,QsTh4h2h,0.443000,0.009069,0.017776,3000
12976,Js9s5s2h,0.443000,0.009069,0.017776,3000
12977,QsTs9s2s,0.443000,0.009069,0.017776,3000
12978,Ts9h5s3d,0.443000,0.009069,0.017776,3000
12979,JsJhJd9d,0.443000,0.009069,0.017776,3000
12980,Qs6s5h2s,0.443000,0.009069,0.017776,3000
12981,Ks6h4d2c,0.443000,0.009069,0.017776,3000
12982,QsTh7d2d,0.443000,0.009069,0.017776,3000
12983,JsTs8h3s,0.443000,0.009069,0.017776,3000
12984,Js6s6h3c,0.443000,0.009069,0.017776,3000
12985,7s4s4h3c,0.443000,0.009069,0.017776,3000
12986,9s8h4h3s,0.443000,0.009069,0.017776,3000
12987,Qs7h5d3h,0.443000,0.009069,0.017776,3000
12988,Js8h5s3d,0.443000,0.009069,0.017776,3000
12989,8s8h6d2c,0.442667,0.009068,0.017774,3000
12990,8s6h5h2s,0.442667,0.009068,0.017774,3000
12991,Ts9s7s5s,0.442667,0.009068,0.017774,3000
12992,JsTs6s5s,0.442667,0.009068,0.017774,3000
12993,JsTs6s2s,0.442667,0.009068,0.017774,3000
12994,Js8s7h2d,0.442667,0.009068,0.017774,3000
12995,Ts9s6s5s,0.442667,0.009068,0.017774,3000
12996,Qs6h4d3h,0.442667,0.009068,0.017774,3000
12997,9s7h4s3h,0.442667,0.009068,0.017774,3000
12998,Js9h6h4h,0.442667,0.009068,0.017774,3000
12999,QsJh9d2c,0.442667,0.009068,0.017774,3000
13000,Ks8h3d2d,0.442667,0.009068,0.017774,3000
13001,8s3h2s2h,0.442667,0.009068,0.017774,3000
13002,Qs8h6d2h,0.442667,0.009068,0.017774,3000
13003,Js7h5s4d,0.442667,0.009068,0.017774,3000
13004,Js8h5s3s,0.442667,0.009068,0.017774,3000
13005,Js5h4s3d,0.442667,0.009068,0.017774,3000
13006,QsJh8s3s,0.442333,0.009068,0.017773,3000
13007,Js8h4d2d,0.442333,0.009068,0.017773,3000
13008,Js8s7s5s,0.442333,0.009068,0.017773,3000
13009,Qs7h4h2d,0.442333,0.009068,0.017773,3000
13010,Ts9h7s2d,0.442333,0.009068,0.017773,3000
13011,9s9h8d3c,0.442333,0.009068,0.017773,3000
13012,Qs5s2s2h,0.442333,0.009068,0.017773,3000
13013,Qs6h4d2h,0.442333,0.009068,0.017773,3000
13014,Qs6h5h3h,0.442333,0.009068,0.017773,3000
13015,Qs9h4d2h,0.442333,0.009068,0.017773,3000
13016,Ts7s6h5d,0.442333,0.009068,0.017773,3000
13017,Js8h5d4s,0.442333,0.009068,0.017773,3000
13018,Ts6h5s3h,0.442333,0.009068,0.017773,3000
13019,Js9h7h2h,0.442333,0.009068,0.017773,3000
13020,9s9h3d2d,0.442333,0.009068,0.017773,3000
13021,Ts9h7d4d,0.442333,0.009068,0.017773,3000
13022,9s8h5h4d,0.442333,0.009068,0.017773,3000
13023,Qs7h6d4d,0.442333,0.009068,0.017773,3000
13024,6s6h5h2h,0.442333,0.009068,0.017773,3000
13025,Qs7h5d2h,0.442333,0.009068,0.017773,3000
13026,QsQhQd4h,0.442000,0.009067,0.017771,3000
13027,Ts9h3h2d,0.442000,0.009067,0.017771,3000
13028,9s5h4s3h,0.442000,0.009067,0.017771,3000
13029,8s7h6s4h,0.442000,0.009067,0.017771,3000
13030,9s6s5h2h,0.442000,0.009067,0.017771,3000
13031,7s6s5h3h,0.442000,0.009067,0.017771,3000
13032,9s9h4h2h,0.442000,0.009067,0.017771,3000
13033,Js9h6d5c,0.442000,0.009067,0.017771,3000
13034,QsJh7d2s,0.442000,0.009067,0.017771,3000
13035,Ks7h5d2c,0.442000,0.009067,0.017771,3000
13036,Ks8s3s2s,0.441667,0.009066,0.017770,3000
13037,JsTs8s2h,0.441667,0.009066,0.017770,3000
13038,QsQhQd6s,0.441667,0.009066,0.017770,3000
13039,QsQhQd4s,0.441667,0.009066,0.017770,3000
13040,QsQhQd5d,0.441667,0.009066,0.017770,3000
13041,8s6h5h3s,0.441667,0.009066,0.017770,3000
13042,Js7h6d5h,0.441667,0.009066,0.017770,3000
13043,Ts8s4s4h,0.441667,0.009066,0.017770,3000
13044,Ts8h5s2h,0.441667,0.009066,0.017770,3000
13045,QsJh7h2d,0.441667,0.009066,0.017770,3000
13046,Js8h6h5h,0.441667,0.009066,0.017770,3000
13047,8s3s3h2h,0.441667,0.009066,0.017770,3000
13048,9s7h6s5s,0.441667,0.009066,0.017770,3000
13049,Js9s8h6s,0.441667,0.009066,0.017770,3000
13050,Js9h8d4s,0.441667,0.009066,0.017770,3000
13051,8s7h6h3s,0.441667,0.009066,0.017770,3000
13052,Ts9h4d3s,0.441333,0.009066,0.017769,3000
13053,Ts9h8s5s,0.441333,0.009066,0.017769,3000
13054,Qs4h3h2h,0.441333,0.009066,0.017769,3000
13055,9s8s6s4h,0.441333,0.009066,0.017769,3000
13056,Qs5h3s2d,0.441333,0.009066,0.017769,3000
13057,7s7h6d2d,0.441333,0.009066,0.017769,3000
13058,Qs8s4s3s,0.441333,0.009066,0.017769,3000
13059,Ks7s4s2s,0.441333,0.009066,0.017769,3000
13060,Js9s4h3s,0.441333,0.009066,0.017769,3000
13061,Ts9s6s4h,0.441333,0.009066,0.017769,3000
13062,Js8h5d3d,0.441333,0.009066,0.017769,3000
13063,9s7s4s4h,0.441333,0.009066,0.017769,3000
13064,Js8s4s2h,0.441333,0.009066,0.017769,3000
13065,QsTh8d3c,0.441333,0.009066,0.017769,3000
13066,Ts9h7d3h,0.441333,0.009066,0.017769,3000
13067,Qs5h3d2d,0.441333,0.009066,0.017769,3000
13068,JsTh8h2h,0.441333,0.009066,0.017769,3000
13069,Ts9h6d5s,0.441333,0.009066,0.017769,3000
13070,Js9h7d5c,0.441333,0.009066,0.017769,3000
13071,6s6h3d2h,0.441333,0.009066,0.017769,3000
13072,Ks6h3s2s,0.441333,0.009066,0.017769,3000
13073,Ts8h7d6s,0.441333,0.009066,0.017769,3000
13074,8s6s4h2h,0.441000,0.009065,0.017767,3000
13075,Js7h6d4h,0.441000,0.009065,0.017767,3000
13076,QsJh6d2d,0.441000,0.009065,0.017767,3000
13077,Ts9s5s4h,0.441000,0.009065,0.017767,3000
